image_name,pcnt_road,pcnt_sidewalk,pcnt_building,pcnt_wall,pcnt_fence,pcnt_pole,pcnt_traffic_light,pcnt_traffic_sign,pcnt_vegetation,pcnt_terrain,pcnt_sky,pcnt_person,pcnt_rider,pcnt_car,pcnt_truck,pcnt_bus,pcnt_train,pcnt_motorcycle,pcnt_bicycle,pcnt_unlabeled
p1st0564,0.0003515625,0.0,0.0,0.257265625,0.03724934895833333,0.0,0.0,0.007698567708333334,0.35743815104166665,0.10888997395833333,0.14077799479166667,0.0,0.0,0.0010774739583333333,0.005146484375,0.0,0.0,0.0,0.0,0.08410481770833333
p1s00409,0.31319010416666665,0.0042122395833333335,0.04237630208333333,0.0,0.015553385416666666,0.011513671875,0.006471354166666667,0.0028450520833333335,0.13267252604166666,0.011458333333333333,0.33160481770833333,0.0005143229166666666,0.0,0.04279947916666667,0.06818359375,0.0,0.0,0.0,0.0,0.016604817708333334
p1s00534,0.12256184895833333,0.022809244791666666,0.09017903645833333,0.0,0.1052734375,0.006067708333333333,0.0003352864583333333,0.01001953125,0.443681640625,0.010026041666666667,0.06177734375,0.0016373697916666667,0.0,0.10990885416666667,0.0,0.0,0.0,0.0,6.510416666666667e-05,0.015657552083333335
p1s00111,0.3075455729166667,0.05947265625,0.18118489583333333,0.0,0.008694661458333334,0.03539713541666667,0.009752604166666666,0.004580078125,0.08300455729166667,0.022565104166666666,0.2608365885416667,0.00042643229166666665,0.001611328125,0.0004947916666666667,0.0018131510416666667,0.016484375,0.0,0.0,6.510416666666667e-06,0.006129557291666666
p1s00169,0.210546875,0.06330078125,0.16740234375,0.0005305989583333333,0.015755208333333333,0.014143880208333333,0.0,0.0017936197916666667,0.3549934895833333,0.022630208333333332,0.05698893229166667,0.0001171875,0.0,0.08185221354166666,0.0,0.0,0.0,0.0,0.0,0.009944661458333334
p1s00090,0.2568717447916667,0.042180989583333335,0.08199544270833334,0.0038346354166666667,0.07007486979166666,0.0038020833333333335,0.001025390625,0.0037337239583333333,0.27265625,6.184895833333334e-05,0.15704427083333333,0.002955729166666667,0.0,0.03015625,0.06902669270833334,0.0,0.0,0.0,0.0,0.004580078125
p1s00201,0.0,0.01171875,0.09354817708333334,0.008922526041666667,0.002132161458333333,0.006858723958333333,0.00013671875,0.01291015625,0.56587890625,0.019436848958333332,0.0010481770833333333,0.0,0.0,0.19588216145833334,0.008922526041666667,0.0,0.0,0.0,0.0,0.07260416666666666
p1s00396,0.05346354166666667,0.07749348958333334,0.13396809895833334,7.161458333333333e-05,0.014850260416666667,0.000498046875,0.00017252604166666667,0.0004752604166666667,0.23293619791666667,0.037962239583333335,0.22039388020833334,0.0014778645833333334,0.0,0.21899739583333333,0.0,0.0,0.0,0.0,0.0005924479166666667,0.006647135416666667
p1s00206,0.231572265625,0.05529296875,0.3724088541666667,1.953125e-05,0.031861979166666665,0.026656901041666667,0.0053515625,0.0026106770833333333,0.18623697916666668,0.00023763020833333335,0.0,0.015966796875,0.0014778645833333334,0.012291666666666666,0.0,0.0,0.0,0.0,0.03931640625,0.018697916666666668
p1s00199,0.3572493489583333,0.042861328125,0.07389322916666667,0.0,0.0073860677083333335,0.022662760416666667,0.0008561197916666667,0.0032063802083333332,0.041419270833333334,0.0034407552083333334,0.36041666666666666,0.0,0.0,0.022926432291666667,0.041233723958333336,2.9296875e-05,0.0,0.0,7.486979166666666e-05,0.02234375
p1s00347,0.27445638020833335,0.09701497395833333,0.07360026041666666,0.0,0.069794921875,0.023444010416666668,3.255208333333333e-05,0.006031901041666667,0.16000325520833333,0.0003352864583333333,0.27216796875,0.0,0.0,0.013857421875,0.00046223958333333333,0.0,0.0,0.0,0.0013118489583333333,0.007486979166666667
p1s00259,0.2762858072916667,0.07253255208333333,0.570263671875,0.0,0.020341796875,0.0018359375,0.0,0.00830078125,0.0,0.0,0.025511067708333335,0.0,0.0,0.024378255208333335,0.0,0.0,0.0,0.0,0.0,0.0005501302083333334
p1s00012,0.00017252604166666667,0.019977213541666667,0.297236328125,0.0,0.038098958333333335,0.018736979166666667,0.0,0.004775390625,0.027428385416666666,0.00027018229166666667,0.2650553385416667,0.0,0.0,0.30596354166666667,0.0,0.0,0.0,0.0,0.0,0.02228515625
p1s00218,0.2656119791666667,0.07159505208333333,0.37301432291666664,0.0,0.0006477864583333333,0.016344401041666668,0.00022786458333333334,0.0042545572916666665,0.11742513020833334,0.0,0.027252604166666666,0.08341471354166667,0.0,0.023121744791666666,0.001103515625,0.00014973958333333332,0.0,0.0,0.0,0.015836588541666665
p1s00264,0.01537109375,0.025179036458333335,0.22974609375,0.0005891927083333334,0.0044563802083333335,0.0009993489583333334,0.0003938802083333333,0.0009733072916666667,0.35369791666666667,0.12460286458333333,0.104326171875,5.208333333333334e-05,0.0,0.11432291666666666,0.000439453125,0.0,0.0,0.0,0.0,0.024850260416666665
p1s00491,0.22237955729166667,0.054401041666666664,0.315068359375,0.0,0.034615885416666665,0.00837890625,9.765625e-05,0.001171875,0.02482421875,0.006025390625,0.22118489583333334,0.00015625,0.0006315104166666666,0.037506510416666666,0.05374674479166667,0.000234375,0.0,0.0,0.006917317708333333,0.012659505208333333
p1s00388,0.017805989583333334,0.05395182291666667,0.08194661458333333,0.0008333333333333334,0.029029947916666667,0.0002897135416666667,0.000263671875,2.2786458333333334e-05,0.37304361979166667,0.1131640625,0.09144856770833333,0.0,0.0,0.20763346354166667,0.0,0.0,0.0,0.0,0.0,0.03056640625
p1s00066,0.11430013020833334,0.05385091145833333,0.37090169270833334,0.0,0.04108723958333333,0.010192057291666667,6.510416666666667e-06,0.0011848958333333334,0.07578125,0.0013606770833333333,0.10376953125,0.0007259114583333333,0.0,0.22410807291666668,0.0,0.0,0.0,0.0,0.0,0.002731119791666667
p1s00289,0.03570963541666667,0.17988606770833335,0.5394596354166666,0.000634765625,0.0010384114583333332,0.0043326822916666665,0.0,0.010120442708333333,0.0005143229166666666,0.028974609375,0.11902018229166667,0.0,0.0,0.014544270833333333,0.0,0.0,0.0,0.0,0.0,0.06576497395833333
p1s00322,0.35626627604166666,0.04411783854166667,0.08117513020833333,0.0,0.06778971354166667,0.008649088541666667,0.00040364583333333333,0.000634765625,0.06567057291666667,0.0011979166666666666,0.36949544270833334,0.0013802083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003219401041666667
