ED,Hue,Sat,Lum,sdHue,sdSat,sdBright,Entropy,SED,NSED
0.120922427,0.971201442,0.70039017,0.540164783,0.695964901,0.223118389,0.210716258,7.621621682,0.065219,0.070301
0.160374305,1.035147687,0.675841716,0.428379476,0.325025448,0.222095477,0.225559593,7.583601283,0.056821,0.12827
0.162649205,1.351364793,0.3545458,0.422083767,0.476591578,0.194716715,0.212960277,7.630677108,0.039558,0.14119
0.141358138,1.934157234,0.307485684,0.408587135,1.17714875,0.214527946,0.229562898,7.69503904,0.085633,0.07459
0.159312855,1.275682908,0.297145231,0.460666571,0.925588144,0.211774915,0.195602335,7.560446908,0.0982,0.08289
0.102036462,-3.075411261,0.16023186,0.572898653,1.110271147,0.128772138,0.313127191,7.462385658,0.070771,0.051736
0.118385682,0.807922159,0.524104041,0.448572222,0.293693105,0.277874201,0.260659295,7.576218811,0.070731,0.072712
0.120752302,1.038554375,0.421828907,0.523194771,0.871916169,0.318278577,0.241546409,7.51169181,0.030769,0.1014
0.130075693,0.693240379,0.365960693,0.466223682,0.883454659,0.231824769,0.284309804,7.830807848,0.044969,0.10246
0.135792882,0.873441476,0.423881379,0.500912274,0.942693584,0.24382723,0.275033879,7.869756426,0.066546,0.0977
0.151931561,1.081748641,0.446146353,0.43321755,0.497954003,0.277257039,0.263294765,7.789075332,0.06586,0.10957
0.118601633,0.752334092,0.656678876,0.380971952,0.252661332,0.206314252,0.24736028,7.582105834,0.085358,0.068517
0.166885322,1.05646684,0.618720908,0.490989025,0.385853901,0.23232157,0.246891666,7.801604323,0.048733,0.14461
0.138141817,1.169028708,0.51398315,0.481423808,0.843242841,0.300314296,0.262900652,7.721737306,0.048808,0.10524
0.138186877,1.594731255,0.427305269,0.531529547,0.692054404,0.217111603,0.268887628,7.749621995,0.032431,0.11699
0.096211478,1.306843236,0.414361665,0.436752878,1.117668077,0.259612095,0.269880264,7.496944163,0.069946,0.050486
0.124307056,0.711285009,0.344482593,0.449669117,0.344988599,0.217452718,0.25953376,7.549169025,0.095246,0.070476
0.116170191,0.908918449,0.366668137,0.615721292,0.433072437,0.282051261,0.260978354,7.323074246,0.13191,0.019808
0.149399895,1.008686214,0.712222819,0.369984881,0.1854224,0.164917382,0.186696306,7.320953836,0.055775,0.11685
0.143204638,1.035039269,0.630278405,0.461143613,0.163658797,0.143734574,0.238840187,7.478892794,0.040738,0.12669
0.170199666,1.156135716,0.331587632,0.475367063,0.444440084,0.164872099,0.193989274,7.556973542,0.097471,0.1066
0.149208856,1.146723968,0.346864967,0.489628158,0.836536633,0.195720493,0.263959639,7.703843975,0.065119,0.099127
0.140928426,1.317323914,0.27717624,0.46956286,1.02791894,0.126386441,0.248872778,7.58982236,0.052565,0.10171
0.122306726,0.638605696,0.301977401,0.394673663,0.992476225,0.228666928,0.280094552,7.489974126,0.063844,0.074045
0.172391919,1.23896639,0.389138541,0.425474956,0.751955249,0.225290345,0.234677227,7.710745632,0.047371,0.14256
0.136667503,0.924909383,0.585419493,0.475312195,0.429772611,0.231350447,0.284364271,7.799480519,0.07764,0.092453
0.139405515,0.978051095,0.467178784,0.442024295,0.504650991,0.223074055,0.227544409,7.615540933,0.08524,0.082202
0.141595282,0.860664497,0.410058595,0.47154453,0.943673365,0.253904953,0.304142836,7.829657435,0.055317,0.10139
0.136235782,0.808186614,0.332327958,0.534939325,0.498867295,0.244865748,0.290122231,7.496264726,0.05531,0.098102
0.128180977,0.700251578,0.425030775,0.581266616,0.383362459,0.281656096,0.336183604,7.788465126,0.073471,0.077061
0.109187366,0.654391005,0.594293991,0.591617356,0.194824889,0.245076139,0.296543796,7.621782148,0.14171,0.019449
0.117054371,0.995406734,0.434215868,0.256775833,0.334402031,0.18196302,0.145315036,6.723614561,0.052994,0.081171
0.131264696,0.835367498,0.412855796,0.392410502,0.296549271,0.180121968,0.214767176,7.333400255,0.043873,0.11661
0.130728052,0.831777575,0.479733742,0.256974976,0.258510327,0.16241969,0.14630572,6.836193596,0.083856,0.078771
0.141901997,1.135567488,0.311855827,0.610509501,0.813716805,0.132083184,0.208545312,7.507791914,0.041667,0.11223
0.141323772,1.513972514,0.332363205,0.387027661,0.993173465,0.230176464,0.251152256,7.558654655,0.0619,0.10252
0.169801595,1.463537468,0.317363015,0.515656524,0.974758616,0.232585542,0.235496051,7.812792552,0.069133,0.12272
0.117737353,1.106081409,0.30345603,0.426330508,0.99121854,0.256073831,0.319233521,7.570571722,0.060654,0.07804
0.138490222,0.997192875,0.41163728,0.435463447,0.922597829,0.293958612,0.301921951,7.491669645,0.065263,0.097708
0.128191727,1.57901418,0.264342965,0.598809684,1.076031151,0.209367476,0.264494385,7.726767981,0.053552,0.085058
0.12553983,0.743810945,0.320113232,0.558819543,0.667019384,0.215878207,0.221114435,7.62505819,0.10593,0.044845
0.108348321,1.453820783,0.371952664,0.371762289,0.854377716,0.328814544,0.257114707,7.588199129,0.063623,0.063742
0.11759989,1.292352576,0.312765661,0.459418889,0.747787583,0.264214605,0.288167341,7.467594247,0.059713,0.068812
0.122376741,1.256819692,0.429634089,0.427137712,0.553090349,0.297100287,0.255959404,7.55637522,0.06225,0.076694
0.113241157,1.56621915,0.294040676,0.407784592,1.28353195,0.234891027,0.335920197,7.092520698,0.043242,0.087396
0.164030998,1.245188375,0.335057046,0.438985154,0.631795394,0.213399167,0.202649291,7.31009265,0.05081,0.11705
0.093085594,3.124316191,0.271990015,0.502843346,1.384299955,0.190393392,0.289262376,7.036883464,0.066994,0.036834
0.112309963,1.141589575,0.305798178,0.510369865,1.305028753,0.229631817,0.207027695,7.446874704,0.071038,0.052732
0.118222887,0.40768575,0.289566918,0.547120489,1.705915585,0.256762515,0.246392831,7.442508554,0.094331,0.046493
0.125241164,1.36643614,0.239017671,0.604599866,1.856690375,0.18171471,0.242811561,7.669580802,0.061398,0.079549
0.129312912,1.541329026,0.343058137,0.530430038,1.100256481,0.244567519,0.296232109,7.537209089,0.051765,0.095693
0.142951853,1.093574931,0.363634927,0.429630257,0.615747209,0.276865198,0.219188765,7.625848394,0.052706,0.10458
0.138912436,0.949280842,0.244141139,0.568515987,0.672506557,0.232540271,0.186247661,7.57907123,0.073917,0.078574
0.122245005,1.468693032,0.307094553,0.492983754,0.832779414,0.208474521,0.210666847,7.698407774,0.10665,0.038952
0.129207046,1.018644364,0.367849074,0.373994161,1.130465166,0.30904055,0.326535422,6.906247488,0.054725,0.099888
0.13803938,1.811869968,0.264550674,0.518096755,1.453150738,0.200442066,0.221408461,7.707506861,0.052435,0.10449
0.144323419,0.664034921,0.232342466,0.567089786,1.361197578,0.140349739,0.231580578,7.735852892,0.042429,0.1113
0.118031975,0.937992307,0.425550348,0.401610533,0.620978747,0.327248497,0.302516984,7.537381444,0.072644,0.071646
0.163960233,1.320733382,0.309643037,0.656416714,0.840468447,0.199383635,0.231334084,7.739656039,0.053227,0.11887
0.135176114,0.960120487,0.244693621,0.5141914,0.891159864,0.198049969,0.249121602,7.791766931,0.097952,0.058578
0.115202613,0.678866361,0.347554413,0.514667138,0.971867161,0.253980827,0.250049059,7.702036372,0.065687,0.075439
0.116258618,0.553152694,0.352374486,0.460744303,0.534311512,0.254106549,0.28684872,7.697409061,0.060779,0.066152
0.12180973,0.956958229,0.364673272,0.507022166,1.256126897,0.282201964,0.210059541,7.404300922,0.0592,0.078596
0.126851459,1.707969378,0.406269529,0.558856929,1.05908891,0.216747937,0.327792654,7.317950127,0.02804,0.11239
0.085665437,0.674361256,0.236712886,0.541613916,1.207340905,0.250752566,0.363042412,6.971510139,0.070365,0.039472
0.10876787,0.951885859,0.194243289,0.584789737,1.179968273,0.185954284,0.291231869,7.024670921,0.12223,0.017119
0.129868067,1.506573516,0.220117691,0.616422778,1.06622968,0.184107764,0.24678525,7.815274665,0.035846,0.11252
0.15380975,1.18846418,0.438255625,0.477594399,0.798101804,0.218372872,0.256446696,7.829860833,0.054046,0.1154
0.158566323,1.669513869,0.324102718,0.534887672,1.212916475,0.207439008,0.259191343,7.849379899,0.052433,0.12172
0.111322397,0.392543531,0.14456333,0.548406683,1.536885338,0.128674079,0.248399899,7.626861707,0.063644,0.058359
0.108081435,-0.140126774,0.252595819,0.456656723,1.109839031,0.155468299,0.216007161,7.392065095,0.08961,0.029573
0.143180959,-0.839932912,0.100966462,0.577695236,1.786598349,0.102559906,0.194138761,7.55480309,0.068067,0.075709
0.170894269,1.507342599,0.493814195,0.538391987,0.741777072,0.261554917,0.218314372,7.766401293,0.070996,0.12245
0.13574907,0.447590648,0.465348293,0.422970381,0.255385177,0.163541119,0.183883182,6.947837895,0.03896,0.11101
0.144335685,0.432526337,0.455376345,0.56392361,0.584336688,0.19844084,0.215315062,7.482023738,0.076796,0.090642
0.143092979,0.595767925,0.475002101,0.535054318,0.253179732,0.173862015,0.184891955,7.318714426,0.083827,0.079177
0.171618941,0.994058055,0.424457316,0.518561674,0.361073875,0.165773088,0.159644243,7.314983483,0.089998,0.10327
0.1371399,1.279072154,0.324527165,0.477488559,0.610792388,0.222851667,0.215867611,7.515211537,0.074958,0.075098
0.137571157,1.203900615,0.356393865,0.450608496,0.81046471,0.251904442,0.253883487,7.66117429,0.080094,0.083645
0.141182013,0.649224378,0.268856056,0.586109722,0.598925988,0.226440277,0.168034589,7.42867772,0.084704,0.080706
0.116644995,1.485021443,0.178783522,0.574331917,1.809107186,0.13544869,0.262184062,7.521767874,0.080227,0.039364
0.101518396,1.401235402,0.404800571,0.597831917,2.005455638,0.214298302,0.248249865,7.430916384,0.085212,0.030167
0.11534825,-1.554677948,0.205439664,0.524505365,1.420673171,0.131576428,0.273097685,7.514422456,0.087465,0.041474
0.137514892,1.379076077,0.446552475,0.457445617,0.717001889,0.250094027,0.196059397,7.457947394,0.066998,0.09065
0.115804275,1.12532616,0.363734615,0.459044583,1.034612623,0.300773322,0.290507814,6.720118406,0.083906,0.055927
0.139712873,0.947782599,0.225368923,0.520057878,0.9358977,0.202530225,0.242762279,7.33270526,0.070002,0.081525
0.129017756,0.764857806,0.464633848,0.563022632,0.977595203,0.317199696,0.232082005,7.617689234,0.084506,0.063457
0.121929181,0.737933379,0.361467032,0.48228655,0.781595499,0.233242778,0.260914804,7.759339211,0.089973,0.052249
0.12710193,1.530155523,0.262007421,0.541294405,1.424562095,0.174920572,0.257219774,7.783407376,0.057171,0.094723
0.134122697,0.939964016,0.203527424,0.485167571,0.739115021,0.19169104,0.31526494,7.857183113,0.056135,0.094166
0.133932253,1.558518218,0.315232255,0.469276235,1.900514141,0.213451237,0.206940059,7.580753014,0.058456,0.090497
0.139842416,1.415228412,0.276433637,0.478239269,0.640382885,0.212229552,0.249305395,7.686138168,0.035763,0.1161
0.152262131,1.56125959,0.398421245,0.488441691,0.505724506,0.210650742,0.264162686,7.829698209,0.048427,0.12444
0.157283839,1.519560306,0.370034086,0.458946606,0.60055972,0.207517383,0.285972749,7.787481041,0.050169,0.12059
0.087675839,1.77649517,0.15732127,0.378972275,1.235307432,0.117263792,0.255214091,7.339764724,0.046242,0.043321
0.126067897,1.061149453,0.345070271,0.579209038,0.640638438,0.222557967,0.256567949,7.090883581,0.05649,0.071891
0.105745606,0.485191863,0.2651622,0.474339058,0.640257156,0.128080197,0.241708363,7.311443296,0.06374,0.060727
0.148228441,1.540371868,0.143767171,0.563009457,1.796661822,0.103960818,0.211031414,7.642230581,0.10485,0.06828
0.127025776,1.389522229,0.532587884,0.436378945,0.727254434,0.266674986,0.258778881,7.556232339,0.041271,0.10461
0.15816925,1.653912729,0.306968039,0.521453588,0.652468922,0.180039356,0.219052897,7.716362376,0.047904,0.12703
0.170917792,1.340626204,0.385628125,0.529668017,0.366095101,0.197068642,0.226496701,7.776152443,0.043946,0.14042
0.141859048,1.113048188,0.334476667,0.529480575,1.130110134,0.248221737,0.236271803,7.819232701,0.074731,0.084018
0.101695668,1.725458951,0.169647679,0.482843261,1.115056934,0.17956905,0.307204306,7.607971146,0.051117,0.057118
0.144634348,1.220015379,0.423482218,0.433780314,0.70937608,0.279479058,0.218784749,7.716054811,0.078677,0.089322
0.148003631,0.99796984,0.302571478,0.437244076,0.591310754,0.206390427,0.241287939,7.75816859,0.044404,0.11669
0.164840027,1.082160678,0.332593281,0.530155886,0.278945001,0.144961136,0.149227236,7.23553372,0.0527,0.1223
0.163953788,1.750063572,0.365289784,0.433999372,0.528981483,0.20028044,0.204653389,7.610629503,0.048787,0.13077
