image_name,pcnt_road,pcnt_sidewalk,pcnt_building,pcnt_wall,pcnt_fence,pcnt_pole,pcnt_traffic_light,pcnt_traffic_sign,pcnt_vegetation,pcnt_terrain,pcnt_sky,pcnt_person,pcnt_rider,pcnt_car,pcnt_truck,pcnt_bus,pcnt_train,pcnt_motorcycle,pcnt_bicycle,pcnt_unlabeled
PattersonPark029,5.1448268765756035e-05,0.0,0.03892704635489016,0.01348909296702166,0.0007685085146884807,0.005556413026701652,0.0,0.0,0.2548200596799918,0.29037081339712917,0.3490507794412718,0.0,0.0,3.2155167978597522e-06,0.01076233472243659,0.0,0.0,0.0,0.0,0.03620028811030509
league1,0.012810618922673251,0.0030772495755517827,0.17276650203220661,0.0056657405978288835,0.027827082368678292,0.002688172043010753,0.001270129135154602,0.0006688274939548284,0.5223735658795081,0.05632620774810928,0.14394904048978752,0.0,0.0,0.0005402068220404383,0.013501955034213099,0.0,0.0,0.0,0.0,0.036534701857282505
ASTT_17,0.01258231723002521,0.15356665123218605,0.19682821423059113,0.0,0.04340626125430879,0.015929670216597212,0.0022251376241189482,0.00027010341102021916,0.45167721356176366,0.07060631784740444,0.04562496784483202,0.0,0.0,0.0016881463188763697,0.0,0.0,0.0,0.0,0.0,0.005594999228275968
Restoration_Image_40,0.0,0.0,0.004760552118840214,0.0,0.0,0.0,0.0,0.0,0.8268526701174094,0.03943104826831629,0.059530572739132266,0.0,0.0,0.00043660312250136765,0.0,0.0,0.0,0.0,0.0,0.06898855363380045
Urban_Image_43,0.10184444444444445,0.046622222222222225,0.5236074074074074,0.0,0.0,0.02379259259259259,0.0021333333333333334,0.0052370370370370374,0.0,0.0,0.23448888888888889,0.022066666666666665,0.0,0.015637037037037036,0.007066666666666666,2.962962962962963e-05,0.0,0.0,0.0003851851851851852,0.01708888888888889
Epiphany1,0.0,0.0,0.019963907060681255,9.99000999000999e-05,0.04383358576906964,0.002104347265637588,0.0,7.411942895813864e-05,0.693348586896974,0.20288743514549967,0.0041796912764654704,0.0,0.0,0.0007863104637298186,0.0,0.0,0.0,0.0,0.0,0.032722116593084334
jeremys1,0.0031673845307917886,0.0,0.05312671829178885,0.0052293346774193545,0.06443594208211144,0.004012211326979472,0.00021765029325513196,0.001953125,0.37184693456744866,0.3203583211143695,0.13896398460410558,0.0,0.0,0.009997594391495602,0.000398070931085044,0.0,0.0,0.0005383980938416422,0.0,0.025754330095307917
Restoration_Image_50,0.009084065755208334,0.0,7.120768229166667e-05,0.0,0.0,0.0001068115234375,0.0,0.0,0.2909444173177083,0.10986328125,0.4622701009114583,0.0,0.0,0.0010935465494791667,0.0,0.0,0.0,0.0,0.0,0.12656656901041666
Urban_Image_36,0.11817037037037037,0.010637037037037037,0.5953111111111111,0.0,0.0,0.022496296296296295,0.0058222222222222226,0.016607407407407408,2.962962962962963e-05,0.0,0.15722222222222224,0.02199259259259259,0.0,0.03322222222222222,0.01682222222222222,0.0011629629629629629,0.0,0.0,0.0,0.0005037037037037037
BaltParkReservoir,0.0,0.0,0.08889868951612903,0.0,0.00016037390029325513,0.008926525843108504,0.0007130910923753666,7.732313049853372e-05,0.6671382423020528,0.05324127107771261,0.17925506323313783,4.295729472140763e-05,0.0,0.0,0.0004267091275659824,0.0,0.0,0.0,0.0,0.0011197534824046922
