image_name,pcnt_road,pcnt_sidewalk,pcnt_building,pcnt_wall,pcnt_fence,pcnt_pole,pcnt_traffic_light,pcnt_traffic_sign,pcnt_vegetation,pcnt_terrain,pcnt_sky,pcnt_person,pcnt_rider,pcnt_car,pcnt_truck,pcnt_bus,pcnt_train,pcnt_motorcycle,pcnt_bicycle,pcnt_unlabeled
STIM0097,0.154479167,0.030852051,0.102587077,0,0.00412028,0.013104655,0.004220378,0.000921224,0.010134277,0.000340983,0.078622233,0.002227376,0,0.008853353,0.001822103,0,0,0,1.71E-05,0.587697754
STIM0098,0.020563965,0.147239583,0.077976888,0.016553548,0.012708333,0.010635579,0.00214681,0.006064453,0.035109049,0.01211263,0.276958822,0.003722331,0,0.038684896,0.007597656,0,0,0,0,0.331925456
STIM0099,0.072770182,0.266923828,0.14865153,7.81E-05,0.011831868,0.005362956,0.00101237,0.006298014,0.006434733,0.00249349,0.04271403,0.002503255,0,0.05105957,2.12E-05,0,0,0,0.00069987,0.38114502
STIM0100,0.179315592,0.038866374,0.105552572,0.00108724,0.007224935,0.018046061,0.00148112,0.015382487,0.023160807,0,0.158040365,0.003356934,0,0.038880208,0.00526123,5.70E-06,0,0,0,0.404338379
STIM0101,0.154364421,0.031828613,0.114199219,0,0.005576172,0.025287272,0.014799805,0.004615885,0.029916178,0,0.084930013,0.00021403,0,0.013980306,0.004518229,0,0,0,0,0.515769857
STIM0102,0.129177246,0.150090332,0.098597819,0,0.020222168,0.020262858,0.006820475,0.002185872,0.073557129,0.001319987,0.378465169,0.002172852,0,0.055158691,0.000217285,0,0,0,0,0.061752116
STIM0103,0.26912679,0.043521322,0.07210612,8.95E-06,0.023731283,0.023827311,0.001009115,0.006791992,0.082774251,0.003470052,0.384630534,0.003064779,0,0.031561686,0.000130208,8.95E-06,0,0,0,0.054236654
STIM0104,0.267502441,0.030546061,0.059187012,0.000480957,0.040305176,0.011975911,0.001756185,0.001554362,0.092976074,0.000476888,0.378229167,0.000527344,0,0.032665202,6.51E-06,0,0,0,7.00E-05,0.081740723
STIM0105,0.291095378,0.016819661,0.037721354,0.001953939,0.01292806,0.013508301,0.000337728,0.00130778,0.128217773,0.01706543,0.391009928,0.002042643,0,0.019796549,0.00672526,0,0,0,0,0.059470215
STIM0106,0.238299967,0.029836426,0.120602214,0,0.000829264,0.01829834,0.001183268,0.003152669,0.035931803,0.000308431,0.414068197,0.004095052,0,0.114476725,0.011785482,6.35E-05,0,0,0,0.007068685
STIM0107,0.244587402,0.016871745,0.019118652,0,0.024749349,0.024327799,0.010808105,0.004253743,0.041639811,0.001342773,0.584018555,0.00084554,0.00038737,0.017111816,0.00330485,0,0,0,0.000166829,0.006465658
STIM0108,0.264900716,0.018334147,0.081289876,0,0.030260417,0.017613932,0.00053304,0.010049642,0.107884115,0.013282878,0.441070964,0.0003361,0,0.003115234,0.000138346,0,0,0,3.74E-05,0.011153158
STIM0109,0.045621745,0.141321615,0.093772786,0,0.009618327,0.016086426,0.000712891,0.003631185,0.341582845,0.060371094,0.232927246,0.00197347,0,0.015235189,0,7.32E-06,0,0,0,0.037137858
STIM0110,0.028339844,0.180099284,0.174642741,0.000709635,0.004459635,0.049446615,0.003179525,0.013819173,0.018270671,0.090936686,0.311655273,0.000392253,0,0.007677409,0.000651042,0.000286458,0,0.000134277,0,0.115299479
STIM0111,0.013081868,0.255112305,0.266062012,0,4.72E-05,0.037935384,0.003019206,0.003266602,0.012472331,0.000917155,0.357097982,0.002582194,0,0.011690267,0.002186686,0,0,0,0,0.034528809
STIM0112,0.088601888,0.114675293,0.10641276,0.000174154,0.003227539,0.033753255,0.00715332,0.001875,0.035359701,0.003486328,0.409227702,0.003543294,0,0.090721029,0.0003361,0,0,0.000201009,0,0.101251628
STIM0113,0.073916016,0.004758301,0.305109049,0,0.000151367,0.007906087,0.002301432,0.002290853,0.067011719,5.21E-05,0.182449544,0.000785319,0,0.106197103,8.95E-06,2.52E-05,0,0,0,0.247036947
STIM0114,0.024155273,0.000659993,0.247709961,0,0.006726888,0.011768392,0.000790202,0.007441406,0.045297852,0,0.310479329,0.000184733,0,0.243205566,1.55E-05,0.000365397,0,0,0,0.101199544
STIM0115,0.044188639,0.020966797,0.351282552,0,5.62E-05,0.010463867,0.000848796,0.002530924,0.05129069,0.00022054,0.155484212,0.004200033,0,0.025013835,0.00480957,0,0,0,0.001758626,0.326884766
STIM0116,0.087644857,0.314534505,0.267006022,0,0.01401123,0.037908529,0.005050456,0.000345866,0.101335449,0.00066569,0.149082031,0.003036296,0,0.008616536,3.50E-05,0,0,0,0.000786133,0.009941406
STIM0117,0.137050781,0.086071777,0.058300781,0,0.002215983,0.026319173,0.000365397,0.00719401,0.10868571,0.012840983,0.449742025,0.000276693,0,0.011413574,1.95E-05,0.000948893,0,0,2.44E-06,0.098552246
STIM0118,0.180570475,0.068706055,0.00681071,0,0.024729004,0.016016439,0.001050618,0.000720215,0.16706543,0.007366536,0.48271403,0.000355632,0,0.023487956,0.009252116,7.81E-05,0,0,0,0.01107666
STIM0119,0.186739095,0.097051595,0.081553548,0.001704915,0.004423828,0.0075236,0.000160319,0.004567057,0.25806722,0.102396647,0.202278646,1.38E-05,0,0.003637695,0.001276855,0,0,0,0,0.048605143
STIM0120,0.132658691,0.20125,0.099539388,1.46E-05,0.011393229,0.004821777,0.000358887,0.003771973,0.221120605,0.052167969,0.244362793,8.14E-06,0,0.006605632,7.32E-06,5.70E-06,0,0,0,0.021913249
STIM0121,0.09487793,0.035450846,0.270021973,0,0,0.010008952,9.68E-05,0.004107259,0.005419922,0,0.26566569,0.000109863,0,0.020111491,0.000986328,0,0,0,0,0.293142904
STIM0122,0.089831543,0.025537923,0.14817627,0,0.008296712,0.018399251,0.000651042,0.004506836,0.19245931,0.000141602,0.22920166,0.001964518,0,0.024647624,1.38E-05,9.60E-05,0,0,0,0.256075846
STIM0123,0.085712891,0.02736735,0.154706217,0,0.010843099,0.025367839,0.000542806,0.001321615,0.184246419,0,0.30513916,0.000130208,0,0.027157389,0.000557454,0,0,0,0,0.176907552
STIM0124,0.144737142,0.037264811,0.401798503,0.002745768,0.008157552,0.014717611,0.004200846,0.002522786,0.097827962,0.01758138,0.199227702,0.005913086,0.004735514,0.01233724,0.004545085,7.32E-06,0,0,0.003565267,0.038114421
STIM0125,0.242027995,0.010853678,0.351160482,0.000112305,0.00192627,0.018778483,0.003442383,0.00474528,0.061768392,0,0.239621582,0.003678385,0,0.026896973,0.001961263,0.027661133,0,0,0.000270182,0.005095215
STIM0126,0.000904948,0.255061849,0.217066243,0.001923828,0.041442057,0.032041016,0.005926921,0.002661133,0.110266113,0.000918783,0.298361003,0.011655273,0,0.000777995,0.002202148,0.001993001,0,8.87E-05,6.10E-05,0.016647949
