ED,Hue,Sat,Lum,sdHue,sdSat,sdBright,Entropy,SED,NSED
0.08831543,-3.082472529,0.290091178,0.492410973,0.773680207,0.234148796,0.331078021,7.830984612,0.0984,0.019537
0.086785889,2.666180532,0.227772289,0.546758336,1.137283558,0.195514831,0.350124276,7.785502339,0.095513,0.021367
0.084222819,-3.138209673,0.305684646,0.463582245,0.959564691,0.248684199,0.34131723,7.740324773,0.10335,0.012747
0.099729818,0.741806809,0.181031696,0.64445152,0.920999776,0.195996193,0.257199462,7.619922523,0.057438,0.056589
0.078974609,2.690957708,0.105355648,0.664722535,2.156154495,0.148948874,0.246554058,7.349241571,0.041775,0.045173
0.085264486,0.774970115,0.201845129,0.569224469,0.919075866,0.236576304,0.310216037,7.771145238,0.08896,0.015241
0.106211344,0.627626895,0.228848924,0.534095132,0.735773689,0.273164627,0.304149043,7.711392003,0.093852,0.038847
0.093387451,0.570817558,0.258774004,0.526701727,0.584850237,0.241856225,0.294753777,7.673729024,0.10216,0.018017
0.11450765,0.615787022,0.364213574,0.45541112,0.493476515,0.295450068,0.279452894,7.876605168,0.15385,0.025316
0.105504964,0.685214501,0.298799047,0.481206501,0.731300103,0.27759656,0.296404846,7.849152353,0.15022,0.0066708
0.103536377,0.593099549,0.262488953,0.573043942,0.509997308,0.216704747,0.306732663,7.64013677,0.073944,0.033281
0.09302002,0.930144341,0.257582039,0.501486469,1.211668992,0.26434513,0.299201548,7.759469143,0.094965,0.03046
0.091107992,0.539428193,0.251031218,0.490042653,1.441217815,0.24780979,0.279018805,7.846407494,0.11342,0.02099
0.093931478,0.549031204,0.296048605,0.522800038,0.775964075,0.293108055,0.306264694,7.738761081,0.10531,0.016423
0.101415609,0.712266172,0.240596308,0.610221112,0.782379664,0.247301046,0.281312111,7.778077269,0.075483,0.037312
0.105843506,0.69555804,0.269872765,0.476867759,0.868750333,0.297230967,0.266481128,7.753667833,0.1205,0.013945
0.102077637,0.649335358,0.293921375,0.600009028,0.833841402,0.266892141,0.293519848,7.742628034,0.074935,0.047575
0.106640625,0.546524758,0.253047654,0.521790875,0.957423671,0.282329784,0.296831078,7.918013676,0.12197,0.018845
0.095354004,0.564156211,0.310052461,0.505051196,0.5605106,0.281224181,0.287129271,7.755738094,0.12691,0.0022198
0.105055339,0.6385126,0.293769582,0.410104511,0.848855882,0.328947682,0.282928963,7.696513442,0.114,0.024248
0.100823568,0.763423859,0.120610907,0.633859148,1.485346483,0.170607172,0.28148243,7.657178598,0.070119,0.039098
0.087347819,0.703499855,0.15245959,0.614134309,1.30124899,0.206494791,0.27247786,7.463820753,0.067638,0.035248
0.107393392,0.562658786,0.156110354,0.625519866,1.256522779,0.197898645,0.280283087,7.543519165,0.06744,0.034205
0.10989624,0.826429769,0.130185878,0.651852967,1.092110157,0.155620832,0.243269029,7.42186024,0.072096,0.037958
0.09226237,0.879669329,0.174185332,0.633976786,1.236666655,0.217693105,0.279440052,7.524178854,0.06674,0.027959
0.088603109,0.097183558,0.125714254,0.64329114,1.951164492,0.161405115,0.248756356,7.13829835,0.043685,0.048355
0.099359131,0.047925923,0.154670521,0.665981235,1.866382908,0.199977622,0.259424729,7.391005547,0.063256,0.026744
0.127600505,0.599428311,0.24866569,0.584128865,1.357655362,0.266702515,0.29289221,7.896161697,0.070165,0.076491
0.097127279,0.788294849,0.194222788,0.654649194,1.361687082,0.196087321,0.259628915,7.644726922,0.068692,0.040949
0.080028483,0.773242208,0.211215653,0.646054573,1.28048054,0.217917023,0.267967557,7.638517816,0.10511,0.0051323
0.086359863,1.069268982,0.17439526,0.644975018,1.477077086,0.205229503,0.279583414,7.581798127,0.074777,0.02712
0.096396077,0.891421775,0.182565893,0.525581,1.61864954,0.180699204,0.321449543,7.814666149,0.10039,0.021314
0.088569743,0.449197268,0.217066768,0.540315982,1.124313044,0.212408577,0.355161612,7.635537206,0.09329,0.029143
0.088602702,0.314177532,0.225800797,0.516138835,1.186544644,0.215700199,0.316639664,7.797023517,0.12153,0.0092635
0.107947998,-2.46500139,0.323669701,0.568148865,0.567209021,0.195560133,0.23400619,7.722328502,0.12696,0.019646
0.095295003,-2.453277558,0.366258293,0.629017505,0.882241909,0.169430729,0.31107294,7.657593058,0.050854,0.049662
0.09022583,-2.563665046,0.363007536,0.619781582,0.689252917,0.171437083,0.335159245,7.637583727,0.046173,0.053234
0.098080241,0.206502722,0.177460863,0.473343188,1.222126266,0.231298459,0.300408766,7.571807251,0.063265,0.051005
0.09461792,-0.435914837,0.165325249,0.535616265,1.499059291,0.203637711,0.299359194,7.654107517,0.061925,0.044835
0.082358805,2.921028957,0.24693855,0.511964279,0.943460575,0.211778562,0.343772113,7.789245195,0.098212,0.019528
0.098768311,0.479219957,0.156580117,0.545902274,1.095240884,0.14689695,0.322353749,7.736906776,0.089563,0.032347
0.099061686,-3.086385702,0.242594743,0.574812174,1.347468249,0.195789119,0.349676162,7.73102733,0.08354,0.038341
0.111779785,0.622682788,0.199669081,0.566008103,1.269336289,0.212565046,0.290490115,7.81669222,0.10291,0.033201
0.095095215,0.93474607,0.152490882,0.55337687,1.480343231,0.188558703,0.297649357,7.553923133,0.087487,0.032291
0.103657227,0.746026414,0.171922021,0.598077531,0.866553637,0.193225558,0.288868059,7.622549599,0.07911,0.039173
0.096593831,0.723864346,0.27614088,0.508449528,0.994838767,0.231824836,0.29157187,7.822646155,0.11402,0.010738
0.086755778,0.541262031,0.258358139,0.491634494,1.048385898,0.261164727,0.30704394,7.76330387,0.13138,0.0079573
0.093682454,1.402034695,0.195533003,0.452659757,2.376450099,0.244345086,0.339782258,7.423953246,0.078798,0.018466
0.098111979,0.108837223,0.295223893,0.447145147,1.271601686,0.250351063,0.308068657,7.690696461,0.11465,0.025869
0.088612874,0.408306864,0.519767724,0.341113594,0.612188691,0.338505509,0.293329312,7.434783437,0.1296,0.017731
0.107954508,0.50312019,0.489666518,0.396902886,0.630348511,0.34656633,0.250252274,7.692803867,0.11944,0.030311
0.112358398,0.562289765,0.232780452,0.54142123,0.946315755,0.21303843,0.27277054,7.65156384,0.10339,0.039169
0.088651123,0.436754699,0.278338841,0.527203016,0.806997072,0.23801275,0.265510453,7.763437291,0.12515,0.006974
0.098853353,0.535677397,0.322209163,0.415241482,0.865767897,0.28367782,0.281114456,7.837036201,0.13794,0.01473
0.102373047,-2.729743971,0.092827248,0.620743614,2.161870514,0.155622389,0.249012916,7.525596051,0.060667,0.046067
0.094714762,0.731239929,0.185090094,0.581608721,1.53679861,0.25032825,0.269314212,7.765220984,0.077071,0.033925
0.080726725,1.058533881,0.113113268,0.638827417,0.802837587,0.185736863,0.245412753,7.405251531,0.06761,0.022572
0.090543213,1.173624349,0.15068451,0.585722765,1.071133487,0.258567152,0.30854316,7.537476198,0.071869,0.036268
0.108868001,0.803182294,0.172244024,0.557896711,0.662172396,0.228850065,0.293431452,7.781104435,0.051333,0.077706
0.096901042,0.766838888,0.237162563,0.557638445,0.385404831,0.273609502,0.289463675,7.814004223,0.076265,0.04446
0.097937419,0.829942245,0.151760866,0.607557732,0.334785739,0.197616223,0.255425557,7.780410611,0.048144,0.062193
0.087781576,0.832423663,0.121486247,0.614082663,0.454264236,0.178932004,0.244847908,7.657613908,0.058208,0.034927
0.081751302,0.786327198,0.128568978,0.614977874,0.49815889,0.170481116,0.258357113,7.599969724,0.053331,0.020588
0.073782959,1.007854969,0.120252301,0.621686501,0.61080965,0.184286007,0.261216384,7.607332791,0.049694,0.039135
0.072624105,2.00314331,0.086707789,0.610381376,1.458769469,0.194982609,0.25740922,7.523227109,0.040313,0.032616
0.081466878,0.841264315,0.120706054,0.6034091,0.41966654,0.179757947,0.249287736,7.564331832,0.094019,0.018001
0.070581055,2.752889918,0.193515757,0.61053641,0.944933265,0.135683259,0.319986703,7.832787385,0.081,0.014225
0.075466309,2.749571993,0.226240952,0.539403282,0.891677351,0.189938015,0.331884495,7.775358732,0.087392,0.026594
0.079361979,-2.899264243,0.258668743,0.581348205,0.758599702,0.23487742,0.365693371,7.614770808,0.084015,0.021833
0.09145752,2.651814107,0.268982969,0.575760771,1.670121301,0.226417493,0.33603091,7.796585933,0.092819,0.023877
0.084689128,-2.910437222,0.297167197,0.609052677,0.823805512,0.205627402,0.366690452,7.552817149,0.07564,0.035366
0.099659017,-2.185381976,0.259167443,0.482410182,1.322694403,0.228453137,0.326367499,7.733090031,0.11598,0.026023
0.117913818,-2.592836677,0.244509351,0.55498568,1.811891094,0.241472635,0.294578745,7.825400483,0.087804,0.05686
0.102947591,-0.180395406,0.252502752,0.569887414,2.634368132,0.22388571,0.270782394,7.838085494,0.11324,0.015969
0.098992513,-2.290833196,0.294350669,0.49757682,0.783493015,0.254036401,0.293877854,7.741142896,0.13819,0.011544
0.10175415,-2.476647624,0.21749656,0.589254972,2.084152685,0.19604126,0.283849503,7.773703845,0.094727,0.023072
0.111283366,-1.76315548,0.257177545,0.568011116,2.349953697,0.237254823,0.301638152,7.841819573,0.10218,0.04186
0.089340007,-1.756586072,0.287938457,0.591916188,2.14635177,0.250007345,0.292448872,7.717963914,0.079475,0.033499
0.100053711,-2.221917276,0.213971608,0.549644368,1.176219016,0.224732867,0.283881454,7.875336175,0.090779,0.024389
0.090917155,-1.820030356,0.25657472,0.513731902,1.501649237,0.251986976,0.329360028,7.833778461,0.11093,0.020201
0.073581543,-2.55389376,0.430413429,0.613162231,0.890960385,0.208845506,0.333219082,7.535050476,0.069171,0.021954
0.084456787,-2.360893781,0.380248717,0.554916281,0.584333542,0.224240835,0.329508347,7.667744768,0.0908,0.02186
0.093542074,-2.043709689,0.383921482,0.52585206,1.256276843,0.24272034,0.347825281,7.733518604,0.10148,0.025124
0.103391927,-2.05389067,0.360261526,0.612005224,2.103826572,0.231692228,0.30688069,7.614531213,0.074454,0.056869
0.0715979,-2.264918898,0.383720969,0.568919379,0.974941365,0.234296917,0.334513834,7.604470269,0.07875,0.026132
0.086734212,-2.503095358,0.322768478,0.552326459,1.297844103,0.225354598,0.324607477,7.725252433,0.11519,0.0097323
0.108187256,-2.371684645,0.293373046,0.564877588,0.806923039,0.185459616,0.29352933,7.643427068,0.073762,0.040633
0.096324463,-2.408534784,0.31079816,0.594222254,1.466897503,0.227530961,0.289011249,7.840853002,0.076152,0.03157
0.090779215,-2.301241185,0.340731512,0.609985677,1.468516264,0.231510662,0.30332917,7.743046096,0.11016,0.017248
0.095633138,-2.375059627,0.311385769,0.554088203,0.819605163,0.24405484,0.334898377,7.839895432,0.078187,0.053702
0.092555339,-2.278824109,0.205178579,0.533476735,0.700902793,0.213335806,0.296745749,7.67915732,0.068754,0.042635
0.084238281,-2.212473484,0.258045245,0.541677195,1.297276155,0.241183899,0.299098962,7.837309181,0.10854,0.018906
0.09423584,-2.39807651,0.235100081,0.575296766,0.658206166,0.202314156,0.280203963,7.760939967,0.064606,0.030573
0.094154053,-1.57631559,0.28761565,0.530498704,2.046314321,0.228379231,0.290822192,7.760260654,0.10196,0.025809
0.097298177,-2.350541105,0.25847639,0.509540827,0.923232774,0.235110901,0.320115077,7.794822865,0.085542,0.053143
0.07457194,-2.402515553,0.260248442,0.498440765,0.703587936,0.233236658,0.28670105,7.785399546,0.084321,0.021504
0.097186686,-2.479900928,0.224018247,0.599602032,0.813949126,0.208880327,0.267807699,7.758023396,0.088073,0.035824
0.116202799,2.091097833,0.165989349,0.598724587,2.054180044,0.206879357,0.247627049,7.798903668,0.093937,0.044043
0.101457113,-2.204934816,0.184291845,0.58343247,2.12433381,0.216819178,0.296564992,7.696173437,0.08774,0.035332
0.10637085,-2.771419806,0.203123298,0.568493282,1.989062203,0.216404291,0.262922407,7.656116969,0.091156,0.035258
0.097717285,-2.280512138,0.216319104,0.592542863,1.66619623,0.220277119,0.310798015,7.709981949,0.07941,0.032389
0.089949137,0.413997602,0.226673721,0.560545889,1.212446623,0.234476966,0.28235267,7.813179366,0.12245,0.001224
0.091364339,-0.349894515,0.245361272,0.51624514,2.091570649,0.25748088,0.305619972,7.830761913,0.12671,0.014094
0.09307902,-2.200646338,0.244920573,0.507422679,1.242872038,0.207581908,0.308219077,7.813197041,0.082267,0.028676
0.087749023,-2.356037144,0.187154112,0.576583576,0.957335989,0.203847538,0.325334433,7.684874291,0.066796,0.034828
0.074482015,-2.531832109,0.223399164,0.61225788,0.829758914,0.201303445,0.322734366,7.733318699,0.082427,0.019026
0.093161621,-2.476387635,0.178963895,0.613906027,1.123802491,0.18086905,0.309192538,7.600216792,0.054446,0.04778
0.104792074,0.572668575,0.239122791,0.589400627,0.995916669,0.225537075,0.297291086,7.867673958,0.10256,0.015708
0.098144124,-0.952349922,0.188572319,0.581064507,2.032996743,0.186623614,0.315965886,7.705135521,0.080527,0.037602
0.086545817,-2.676941309,0.18555653,0.612325416,1.416824097,0.196439671,0.305546178,7.702038252,0.076625,0.032923
0.068009033,-2.39420036,0.222092304,0.616947888,0.776148725,0.18059468,0.304568793,7.342143762,0.046896,0.033175
0.087495931,-1.707857024,0.164181296,0.617461694,1.773608196,0.172396297,0.268593404,7.603887012,0.058787,0.036256
0.09603597,3.092494792,0.16018578,0.619635196,2.202290214,0.192969434,0.284339847,7.700325615,0.07225,0.0324
0.095499268,2.278553172,0.20445225,0.587796112,2.180501695,0.242239296,0.287670659,7.87761396,0.086063,0.034307
0.087399495,-2.405083547,0.161075692,0.609469388,1.752606036,0.190591649,0.298570478,7.733666763,0.078277,0.020385
0.090803223,-2.896339788,0.201087279,0.578411251,2.367910499,0.248881778,0.297860583,7.67182316,0.089723,0.022969
0.077631836,-2.499438558,0.149464928,0.62190504,1.505969914,0.175924781,0.283171349,7.453573256,0.058779,0.030166
0.07648763,-2.600241299,0.204494585,0.629153627,0.852830373,0.210058658,0.316740182,7.454276557,0.075927,0.023813
0.077979736,-2.424823106,0.177837933,0.63494409,0.755555815,0.1775658,0.290082773,7.302875505,0.050708,0.034758
0.086447347,-2.455606529,0.191185854,0.615983319,1.502270863,0.200024152,0.323158395,7.623443605,0.067044,0.03549
0.096960856,-3.020186498,0.198618329,0.609712862,1.785095331,0.180898773,0.268571785,7.78515281,0.071602,0.048691
0.081805013,-2.087162243,0.161602358,0.587425778,1.476958105,0.190948267,0.255012601,7.652868081,0.087881,0.01511
0.097757568,-2.293429895,0.176861251,0.591774219,1.330694283,0.175443922,0.290710794,7.794812462,0.069558,0.039131
0.106397705,0.511085916,0.161201133,0.599479598,1.425207383,0.188759095,0.308068934,7.734577916,0.090946,0.02177
0.106004639,0.485664379,0.230409675,0.579637986,1.040942,0.228154513,0.278899159,7.924160974,0.099304,0.044152
0.117607015,0.500970719,0.175466444,0.558227574,1.370802364,0.197480712,0.270542325,7.872821259,0.083163,0.040683
0.100522868,-2.364740427,0.178144994,0.614375115,1.215470112,0.204367239,0.295157426,7.689104034,0.082979,0.038294
0.109016927,0.391623057,0.292926954,0.624964461,1.198419487,0.2288904,0.279285188,7.783706085,0.10795,0.039366
0.106628418,0.548684122,0.238171534,0.57314666,1.371032382,0.206554905,0.271141479,7.79397945,0.10655,0.030389
0.108277588,0.816264154,0.242533913,0.522215048,1.157813523,0.238255687,0.314340896,7.879408921,0.080517,0.061068
0.112616781,0.502244546,0.255150743,0.553475082,1.372503836,0.229019946,0.306101287,7.903779487,0.10478,0.034433
0.086120605,-2.487133391,0.177812287,0.531192064,1.399408413,0.211440072,0.275519371,7.630031293,0.099721,0.018613
0.097816976,0.820408794,0.182322219,0.518918409,1.337787513,0.230122829,0.282157058,7.698471586,0.074683,0.047845
0.11474528,0.738196486,0.237449069,0.535559886,1.322232329,0.254336365,0.313332523,7.770806989,0.09566,0.062004
0.125402425,-2.609442895,0.200979773,0.410114871,2.551197396,0.223653411,0.294082899,7.764887116,0.074742,0.0788
0.103168945,0.857525832,0.200559546,0.491352762,1.227968076,0.238662245,0.294783485,7.747308719,0.13563,0.011172
0.104156087,0.941486874,0.19924806,0.526902554,1.253592655,0.237906465,0.280372707,7.793888194,0.12344,0.018773
0.107875163,0.87784775,0.174141629,0.534926732,1.400431418,0.18949121,0.27469498,7.881074669,0.097527,0.032674
0.097957357,0.927782863,0.230504054,0.498573067,1.182670342,0.26401644,0.308701562,7.774795074,0.11156,0.036578
0.103250732,1.057609204,0.166485271,0.508201542,1.379601651,0.21024458,0.28873476,7.853550186,0.089892,0.042878
0.09880249,0.68000055,0.19654515,0.50264217,1.284179976,0.238882049,0.290248084,7.641563981,0.099075,0.036049
0.085126953,0.77191035,0.39190397,0.471415671,0.909009076,0.266627706,0.256743613,7.739283975,0.10256,0.028036
0.10559082,0.770477817,0.269932698,0.406225602,0.969195837,0.282989858,0.285183898,7.347815028,0.094863,0.035897
0.09241862,0.593993517,0.350875844,0.281225219,1.68608165,0.300451059,0.209341062,7.059428205,0.14726,0.010677
0.098536784,0.709625126,0.290619587,0.347304512,1.024015242,0.280633575,0.251749981,7.442438869,0.076625,0.042705
0.100300293,1.284162866,0.323358769,0.402734101,1.655199664,0.281439438,0.239276754,7.623312338,0.12172,0.029189
0.106605632,0.630529857,0.2932726,0.380731739,0.592178262,0.249533307,0.216817617,7.461335624,0.09571,0.040521
0.08549113,3.0305489,0.279897321,0.621975554,1.176318416,0.229565251,0.361560277,7.638738748,0.078244,0.025742
0.087366536,2.259831943,0.247037085,0.54108985,1.224521376,0.183651419,0.346995153,7.858274328,0.094925,0.030787
0.085756836,-0.279976615,0.192903204,0.494556503,1.472373702,0.188864241,0.322219574,7.767545888,0.093748,0.020317
0.090424398,1.012854756,0.272005803,0.532679088,1.071916137,0.240571069,0.329543256,7.844666427,0.11537,0.016143
0.084698486,0.942376473,0.196244538,0.527929333,1.466647558,0.182990035,0.307197194,7.777662532,0.11364,0.012276
0.110191243,0.311464088,0.181323735,0.419609726,1.238069376,0.169679261,0.246329542,7.569889766,0.075419,0.056693
0.101957601,-0.296299693,0.226011272,0.551436619,1.713295885,0.190748044,0.319639144,7.83481495,0.069781,0.047894
0.092116699,-2.434671825,0.226101129,0.588435186,1.334072883,0.218064204,0.327810724,7.854907881,0.080292,0.036298
0.07245931,-3.006937673,0.237402996,0.623402612,0.663991742,0.166297532,0.349612637,7.637771583,0.090073,0.0086792
