mid_level_output_sidewalk
id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
p1s00001_pred_label_img,0.35095703125,0.04962890625,0.121259765625,0.0,0.006764322916666670,0.01451171875,0.00021158854166666700,0.005234375,0.10759114583333300,0.00470703125,0.31189127604166700,0.0019140625,0.0004427083333333330,0.014899088541666700,5.859375E-05,3.58072916666667E-05,0.0,0.000107421875,0.000615234375,0.009169921875
p1s00002_pred_label_img,0.17732747395833300,0.17378580729166700,0.206552734375,0.0,0.019716796875,0.009069010416666670,9.765625E-05,0.0013509114583333300,0.19133463541666700,0.014280598958333300,0.14449544270833300,0.009095052083333330,0.0,0.017161458333333300,0.007509765625,0.0,0.0,0.0,0.003623046875,0.024599609375
p1s00003_pred_label_img,0.09173502604166670,0.049127604166666700,0.475595703125,0.0,0.026246744791666700,0.007626953125,9.765625E-06,0.0020735677083333300,0.17430338541666700,0.021712239583333300,3.25520833333333E-06,0.00646484375,0.0,0.136650390625,0.0,0.0,0.0,0.0,0.0,0.008450520833333330
p1s00004_pred_label_img,0.259765625,0.015631510416666700,0.263095703125,0.0,0.009772135416666670,0.006263020833333330,3.25520833333333E-06,0.0019205729166666700,0.258818359375,0.018753255208333300,0.100693359375,0.0009635416666666670,0.0,0.055572916666666700,0.0,0.0,0.0,0.0,0.0,0.008746744791666670
p1s00005_pred_label_img,0.3382063802083330,0.01801106770833330,0.01970703125,0.0005533854166666670,0.037057291666666700,0.00767578125,1.953125E-05,0.004388020833333330,0.07786783854166670,0.0025520833333333300,0.4293131510416670,6.51041666666667E-06,0.0,0.04429361979166670,0.0027669270833333300,0.002242838541666670,0.0,0.0,0.0,0.015338541666666700
p1s00006_pred_label_img,0.151181640625,0.11619466145833300,0.12538736979166700,0.0009244791666666670,0.0034342447916666700,0.013216145833333300,0.0,0.004020182291666670,0.3815559895833330,0.0871484375,0.050400390625,0.0005826822916666670,0.0,0.045152994791666700,0.000146484375,0.0,0.0,0.0,0.0,0.020654296875
p1s00007_pred_label_img,0.36012369791666700,0.026129557291666700,0.08461263020833330,0.0,0.013473307291666700,0.006608072916666670,0.00017578125,0.0023893229166666700,0.07900065104166670,0.0075,0.3765104166666670,0.000439453125,0.0,0.026663411458333300,0.0,0.0,0.0,0.0,0.0,0.016373697916666700
p1s00008_pred_label_img,0.14236002604166700,0.134189453125,0.11766927083333300,0.0,0.022503255208333300,0.0101953125,0.002939453125,0.00763671875,0.24820963541666700,0.0084765625,0.19915690104166700,0.0,0.0,0.079150390625,0.0,0.0,0.0,0.0,0.0,0.027513020833333300
p1s00009_pred_label_img,0.07868815104166670,0.0130078125,0.22842447916666700,0.0,0.002190755208333330,0.0022395833333333300,3.58072916666667E-05,0.0054361979166666700,0.04896484375,0.00013020833333333300,0.34078125,0.0004557291666666670,0.0,0.2757291666666670,0.0,0.0,0.0,0.0,0.0,0.003916015625
p1s00010_pred_label_img,0.0006510416666666670,0.32076171875,0.3860807291666670,0.0,0.032239583333333300,0.0030403645833333300,0.000771484375,0.005110677083333330,0.07685872395833330,0.0,0.136298828125,0.0003385416666666670,0.0,0.019947916666666700,0.0,0.0,0.0,0.0,0.00017252604166666700,0.017727864583333300
p1s00011_pred_label_img,0.2725911458333330,0.09193033854166670,0.006888020833333330,0.04517578125,0.00375,0.014645182291666700,0.0,0.0020572916666666700,0.199580078125,0.034365234375,0.29107747395833300,0.0004524739583333330,0.0,0.018772786458333300,0.005804036458333330,0.0,0.0,0.0,0.0,0.01291015625
p1s00012_pred_label_img,0.00017252604166666700,0.019977213541666700,0.297236328125,0.0,0.038098958333333300,0.018736979166666700,0.0,0.004775390625,0.027428385416666700,0.00027018229166666700,0.2650553385416670,0.0,0.0,0.30596354166666700,0.0,0.0,0.0,0.0,0.0,0.02228515625
p1s00013_pred_label_img,0.28303385416666700,0.0019140625,0.010638020833333300,0.0,0.06914388020833330,0.006188151041666670,0.0,0.00427734375,0.356357421875,0.09974283854166670,0.14937825520833300,0.0014225260416666700,0.00018229166666666700,0.004319661458333330,0.00016276041666666700,0.0005501302083333330,0.0,0.0,7.48697916666667E-05,0.012613932291666700
p1s00014_pred_label_img,0.07793619791666670,0.04018229166666670,0.2393359375,0.002692057291666670,0.022565104166666700,0.008811848958333330,6.51041666666667E-06,0.0031315104166666700,0.27906901041666700,0.06786783854166670,0.05465494791666670,0.0,0.0,0.17010091145833300,0.0005533854166666670,0.0,0.0,0.0,0.0028450520833333300,0.030247395833333300
p1s00015_pred_label_img,0.35162434895833300,0.0010416666666666700,0.09565755208333330,0.0,7.48697916666667E-05,0.012822265625,0.0016634114583333300,0.0022330729166666700,0.162216796875,0.014723307291666700,0.268212890625,0.0,0.0,0.06737955729166670,0.001328125,0.0032259114583333300,0.0,0.0,0.0,0.017796223958333300
p1s00016_pred_label_img,0.17658203125,0.04951497395833330,0.09639322916666670,0.00013997395833333300,0.00228515625,0.00828125,0.0006119791666666670,0.00279296875,0.10152994791666700,0.144296875,0.33850260416666700,0.0,0.0,0.028606770833333300,0.0,0.0,0.0,0.0,0.0,0.05046223958333330
p1s00017_pred_label_img,0.35528645833333300,0.029007161458333300,0.14035807291666700,0.00023763020833333300,0.011432291666666700,0.011223958333333300,0.0,0.0024251302083333300,0.08087890625,0.025569661458333300,0.32288736979166700,0.0,0.0,0.0015397135416666700,0.000361328125,0.0,0.0,0.0,0.0,0.018792317708333300
p1s00018_pred_label_img,0.08571940104166670,0.19196940104166700,0.06400716145833330,0.0,0.033570963541666700,0.036328125,0.00011067708333333300,0.0048209635416666700,0.1244921875,0.10494140625,0.31369466145833300,0.0,0.0,0.02615234375,0.0,0.00013671875,0.0,0.0,0.0,0.014055989583333300
p1s00019_pred_label_img,0.32466796875,0.021634114583333300,0.042314453125,0.000625,0.0037955729166666700,0.018548177083333300,0.00037434895833333300,0.004469401041666670,0.10782552083333300,0.025094401041666700,0.3995540364583330,0.0012174479166666700,0.0,0.0069368489583333300,0.0,0.0,0.0,0.0,0.0,0.042942708333333300
p1s00020_pred_label_img,0.04908203125,0.0955859375,0.02338216145833330,0.0,0.0010904947916666700,0.028896484375,3.90625E-05,0.008111979166666670,0.2401171875,0.285078125,0.24490885416666700,3.25520833333333E-05,0.0,0.013642578125,1.953125E-05,0.0,0.0,0.0,0.0,0.010013020833333300
